description,url,localisation,prix,agence,titre,infos
"arnaud, votre conseiller independant dr house immo, a votre ecoute au 0678134689 vous propose metro porte de clichy appartement 3 pieces de 82m2 sans vis a vis au 2eme etage avec ascenseur comprenant 1 belle entree, 1 sejour, 1 cuisine separee, 2 belles chambres, 1 salle de bain, 1 cave.a proximite des transports et commerces. en parfait etat",http://www.paruvendu.fr/immobilier/vente/appartement/appartement-de-82m2-quartier-clichy/1205537575A1KIVHAP000,,560000,dr house,vente appartement 3 pieces 82 m2 environ paris 17 (75017),"nombre de pieces : 3, surface : 82m, ascenseur handicape, emission de gaz a effet de serre : 34 kgeq/m2.an, consommation energetique : 149 kwh/m2 an"
"rue lecluse dans une rue calme, en plein c?ur du vivant quartier des batignolles, ce dernier etage en duplex, dispose de 2 salons, 3 chambres (possibilite 4 aisement), une cuisine, 2 salles de bains. 143 m2 et 160 m2au sol.l?appartement est traversant (est/ouest), baigne de lumiere et tres calme. plafond cathedral au dernier etage. les chambres donnent sur une tres jolie cour arboree. plein de charme. coup de c?ur garanti. a voir! prix : 1?315?000? fai",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75017/1205533066A1KIVHAP000,,1315000,rivoli patrimoine,vente appartement 5 pieces 160 m2 environ paris 17 (75017),"nombre de pieces : 5, surface : 160m, emission de gaz a effet de serre : 48 kgeq/m2.an, consommation energetique : 209 kwh/m2 an"
"paris xvii - lumineux - sans vis-a-vis - efficity, l'agence qui estime votre bien en ligne vous propose un appartement de 82,03m2 carrez situe au 3e etage avec ascenseur et gardien d'un immeuble de 1930. il se compose d'une entree avec de nombreux rangements, d'une cuisine (possibilite chambre de 9m2) avec son office, d'un salon de 31m2 (ou chambre de 14m2 plus salon 17m2), d'une chambre de 15m2 et d'une salle de bains. appartement a rafraichir. cave, immeuble bien entretenu, nombreux commerces a 2 pas. metro porte maillot efficity sa, au capital de 270 983  - carte professionnelle t 12024 delivree par la prefecture de police de paris - siege : 100 bd du montparnasse 75014 paris - garantie financiere cegc pour un montant de 1640000,00 - rcs : paris 497617746 - julien carasco, agent commercial du reseau immobilier efficity est inscrit au rsac de paris n522204775 ref annonce : 18585-0711nom du negociateur : carascojulien honoraire a la charge de l'acquereur : 1 pourcentage des honoraires a la charge de l'acquereur : 3.38 % bien en copropriete : 1 nombre de lots de la copropriete : 76 montant moyen des charges annuelles : 4440 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75017/1205535963A1KIVHAP000,,710000,efficity,vente appartement 3 pieces 84 m2 environ paris 17 (75017),"nombre de pieces : 3, surface : 84m, ascenseur handicape, - nombre de chambre(s) : 2, - etage : 3, emission de gaz a effet de serre : 24 kgeq/m2.an, consommation energetique : 127 kwh/m2 an"
"loft de 70m2 (50m2 + 20m2 en souplex) en parfait etat, situe au rdc d'un petit immeuble de 1890, rue pouchet, compose d'un beau double sejour avec cuisine us d'environ 50m2 ,wc et chambre avec salle d'eau en souplex. belle hauteur sous plafond, puits de lumiere, triple exposition, calme, amoureux d'atypique, ce bien est pour vous!! garantie revente offerte",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75017/1204589191A1KIVHAP000,,475000,bourse de l'immobilier,vente appartement 3 pieces 70 m2 environ paris 17 (75017),"nombre de pieces : 3, surface : 70m, - nombre de chambre(s) : 1, emission de gaz a effet de serre : 21 kgeq/m2.an, consommation energetique : 240 kwh/m2 an"
"vends charmant appartement 3 pieces dans le quartier saint ferdinand: sejour (15,5m2), 2 chambres (7,95m2 et 10,95m2), salle d'eau avec wc, cuisine equipee. refait a neuf en 2010: electricite, cuisine, sde, fenetres double-vitrage, porte blindee. appartement optimise 43m2 (loi carrez) situe au 1er etage (sans ascenseur) d'un immeuble construit fin xix. chauffage et eau chaude individuel (electrique) charges 200euro(s)/ mois, taxe fonciere 650euro(s)/an. parfait jeune couple ou pied-a-terre. prise de contact uniquement par email. prix a negocier. agences peuvent s'abstenir.",http://www.paruvendu.fr/immobilier/vente/quartier-saint-ferdinand/particulier/1205562048A1KIVHAP000,,450000,annonce de particulier - paris (75017),vente appartement 3 pieces 43 m2 environ paris 17 (75017),"nombre de pieces : 3, surface : 43m, ascenseur handicape, jardin / terrain"
"paris 17eme - a deux pas de la rue commercante de la jonquiere, grand et agreable 3 pieces de 53 m2 avec un beau double sejour plein de charme (parquet, cheminee), une grande cuisine communicante avec un veritable espace-repas et une chambre au calme. le charme de lancien dans un appartement recemment refait a neuf, a 12 mn a pied du parc martin luther king et de la station pont-cardinet. metros guy moquet et brochant (ligne 13) en 7 mn. contactez votre agent local stanislas bresson a garches agent commercial, conseiller en immobilier sas optimhome au 06 70 30 33 57 - plus d'informations sur http://www.bresson.optimhome.com (ref. 830030210296 / 273251)nom du negociateur : bressonstanislas statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75017/1197475634A1KIVHAP000,,420000,optimhome,vente appartement 3 pieces 53 m2 environ paris 17 (75017),"nombre de pieces : 3, surface : 53m, - nombre de chambre(s) : 1, emission de gaz a effet de serre : 11 kgeq/m2.an, consommation energetique : 351 kwh/m2 an"
"paris 17e . pereire-batignolles paris 17eme. appartement etage eleve (6eme/7 etages), dans bel immeuble art-deco, 2/3 pieces 60 m2 lumineux, sur cour interieure, calme absolu. belle entree, cuisine equipee, salle d'eau, wc, sejour avec cheminee, une grande chambre, une petite chambre. cave. tres bon etat general, parquet massif, moulures, hauteur sous plafond, double vitrage, chauffage collectif. agences s'abstenir.",http://www.paruvendu.fr/immobilier/prestige/paris-17eme-pereire-batignolles-60m2-etage-eleve/particulier/1205558038A1KIVHAP000,,690000,annonce de particulier - villepreux (78450),vente appartement 2/3 pieces 60 m2 environ paris 17 (75017),"nombre de pieces : 2/3, surface : 60m"
"paris 17eme  situation exceptionnelle en plein cur des batignolles (a 1 mn a pied du marche couvert et 5 mn du square), tres beau 2 pieces plein de charme avec parquet, moulures et cheminee renove recemment avec un sejour, une cuisine americaine toute equipee, une belle chambre avec large penderie, une salle deau avec douche italienne. prestations de qualite et situation au calme, pas de travaux a prevoir. metro brochant (ligne 13) a 5 mn a pied, station pont-cardinet (transilien l) a 10 mn. a voir tres rapidement compte tenu de lemplacement. contactez votre agent local stanislas bresson a garches agent commercial, conseiller en immobilier sas optimhome au 06 70 30 33 57 - plus d'informations sur http://www.bresson.optimhome.com (ref. 830030367888 / 288099)nom du negociateur : bressonstanislas statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75017/1201552996A1KIVHAP000,,325000,optimhome,vente appartement 2 pieces 33 m2 environ paris 17 (75017),"nombre de pieces : 2, surface : 33m, - nombre de chambre(s) : 1, - etage : 1, emission de gaz a effet de serre : 12 kgeq/m2.an, consommation energetique : 373 kwh/m2 an"
"a proximite de la cite judiciaire, evolis vous propose de spacieux locaux dans un immeuble de pierre de taille. ce local, sur deux niveaux, se compose de 5 bureaux, d'un grand espace au sous sol de 40 m2 avec kitchenette integree. parquet, moulures et cheminees dans 3 bureaux. rafraichissement a prevoir . immeuble ancien mixte . facade en pierre de taille . gardiennage . digicode . chauffage immeuble gaz . locaux a rafraichir . moulures et cheminees . archives . parquet . 5 bureaux, un espace accueil, salle de reunion . kitchenette. surface totale : : 156 m2 non divisibles. disponibilite : immediate. agence - paris rive gauche & etoile 21, rue de la banque 75002 paris",http://www.paruvendu.fr/immobilier/prestige/appartement/habitation-a-vendre-900-000-00-euros/1205592426A1KIVHAP000,,900000,evolis,vente appartement 157 m2 environ paris 17 (75017),"nombre de pieces :, surface : 157m"
"place du general catroux, proximite des commerces et des ecoles, tres beaux volumes pour cet appartement familial en duplex dans immeuble recent de 126 m2, vaste sejour lumineux, salle a manger, cuisine amenagee et equipee, 2 chambres, 1 suite parentale, salle de bains et salle d'eau. belles prestations. produit atypique a visiter reference mandat : 2688. honoraire a la charge de l'acquereur : non bien en copropriete : non procedure sur le syndicat des coproprietaires : nc",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75017/1205595158A1KIVHAP000,,1440000,groupe babylone,vente appartement 5 pieces 126 m2 environ paris 17 (75017),"nombre de pieces : 5, surface : 126m"
"dans luxueuse residence de service ""les hesperides"" pour personnes agees appartement 2 pieces en tres bon etat d'une surface de 46 m2 plus balcon de 8 m2 en tres bon etat comprenant une entree , un beau sejour ouvert sur balcon , une chambre avec rangements , wc. cave tres clair et calme . service restauration, gardiennage 24/24h .charges 1000 mois. reference mandat : 2668. honoraire a la charge de l'acquereur : non bien en copropriete : non procedure sur le syndicat des coproprietaires : nc",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75017/1205595159A1KIVHAP000,,294000,groupe babylone,vente appartement 3 pieces 46 m2 environ paris 17 (75017),"nombre de pieces : 3, surface : 46m, balcon / terrasse"
"4 pieces de 73 m2 carrez. appartement clair, traversant est-ouest situe au 4eme etage dans un immeuble de 1964, bien entretenu avec gardien, digicode et ascenseur.l'appartement est compose :- d'un sejour avec balcon,- de trois chambres avec rangements,- d'une salle de bain et de wc separes,- d'une cuisine equipee (four, hotte, plaque gaz, lave-linge, lave-vaisselle, refrigerateur).la vue est degagee et l'appartement beneficie d'une double isolation cote rue.a deux pas de la station de metro (alesia) et des bus (28/38/58/62/68).tous commerces et ecoles a proximite. parking possible.travaux a prevoir : salle de bain et mise aux normes electriques.charges : 255  /mois comprenant chauffage central (au gaz) et eau.taxe fonciere: 915  taxe d'habitation : 967 agences immobilieres s'abstenir.visite sur rendez vous a partir du we du 05/09.",http://www.paruvendu.fr/immobilier/prestige/proche-de-la-place-alesia-4pieces-73m2/particulier/1204932174A1KIVHAP000,,649000,annonce de particulier - paris (75014),vente appartement 4 pieces 73 m2 carrez paris 14 (75014),"nombre de pieces : 4, surface : 73m, - copropriete : oui, - date de construction : 1964, - situation : etage, - nombre d'etage(s) dans l'immeuble : 9, - standing : bon, - surface loi carrez en m2 : 73, - moquette, - lino, - chauffage collectif, - gaz, - etat general : travaux a prevoir, - etat de la plomberie : tres bon, - etat de l'electricite : travaux a prevoir, - etat du chauffage : tres bon, - etat des revetements muraux : bon, - etat des revetements sols : tres bon, - ascenseur, - digicode, - concierge, - independante, - equipee, - meublee, - sejour separe : oui, - salle a manger : non, - nombre de chambre(s) : 3, - nombre de salle(s) de bain : 1, - nombre de wc : 1, - nombre de placard(s) : 6, - double vitrage, - isolation acoustique, - parabole collective, - satellite collectif, - cablage collectif, - surface du balcon en m2 : 2, - metro, - bus, - commerces, - ecoles, - espaces verts, - tramway, emission de gaz a effet de serre : 38 kgeq/m2.an, consommation energetique : 163 kwh/m2 an"
dernier etage copro avec tennis proche marne metro hopital 3 pieces surf. habitable 85 m2 dble sejour chambre donnant sur spa bureau en mezzanine tres clair bon etat chauf et eau immeuble parking diagnostiques en cours. charges de copro 1000 euro/trimestre - foncier/habitation 1500 euro. site http ://perso.numericable.fr/sebastien.maligueclausse/,http://www.paruvendu.fr/immobilier/vente/st-maur-creteil-appartement-atypique/particulier/1197581160A1KIVHAP000,,320000,annonce de particulier - champigny sur marne (94500),vente appartement 2/3 pieces 75 m2 environ paris 12 (75012),"nombre de pieces : 2/3, surface : 75m"
"a vendre paris 12 / appt 42m2 298 000 euros prix net vendeurparis 12eme, situe au premier etage d'une residence avec interphone, ascenseur et gardien, grand t1 de 42 m2 loi carrez, en tres bon etat, possibilite 2 pieces, comprenant : - entree spacieuse avec rangements - grande piece a vivre de 30m2 avec coin chambre, parquet et fenetres a volet roulant - cuisine independante avec lavabo, plan de travail, rangements et fenetre - salle de bain confortable avec baignoire, wc et lavabo - eau chaude et chauffage collectifs - installation electrique aux normes (dpe en cours)immeuble bien entretenu, pas de travaux a prevoir dans la coproprieteproche tous commerces : alimentation, bazar, pret a porter, bars et brasseries...l'appartement est situe a 2 mn a pieds du metro reuilly-diderot (lignes 1 et 8), 7 mn du metro nation (lignes 1, 2, 6, 9, rer a) a proximite de bastille, gare de lyon, daumesnil, marche d'aligre, coulee verte..taxe habitation: 252 / antaxe fonciere: 598 / ancharges copropriete: 267 / moispossibilite de parking en sus prix: 298 000 net vendeur (hors frais notaries, d'enregistrement et de publicite fonciere): a saisir!pour toutes demandes de visite, merci de me contacter par mail ou au 06 41 11 21 40 .(agences immobilieres s'abstenir. d'avance merci)",http://www.paruvendu.fr/immobilier/vente/paris-12-appt-42-6m2-298000-net-vendeur/particulier/1204263684A1KIVHAP000,,298000,annonce de particulier - paris (75012),vente appartement 1 piece 42 m2 carrez paris 12 (75012),"nombre de pieces : 1, surface : 42m, - surface loi carrez en m2 : 42"
